total_debt_value,avg_parcel_value,max_debt_value,total_fines_only,total_ressarcimento_only,has_daily_fine,total_paid_amount,percent_paid_amount,n_installments,n_broken_installments,n_reopened_installments,perc_broken_installments,perc_failed_installments,is_civil_servant,n_processos,n_transitado_em_julgado,n_protests,n_failed_protests,perc_failed_protests,n_pge_handovers
492637.81,755.7457142857141,144709.23,15469.330000000002,477168.48,0,0.0,0.0,0,0,0,0.0,0.0,0,21,30,1,0,0.0,2
44315.695,,8928.0,15164.475,29151.22,0,0.0,0.0,0,0,0,0.0,0.0,0,10,20,0,0,0.0,0
338109.5346,1500.0,147680.15,52337.73559999999,285771.799,0,8456.34,0.02501065227280343,0,0,0,0.0,0.0,0,11,39,0,0,0.0,0
1883.28,,1528.12,132.16,1751.12,0,0.0,0.0,0,0,0,0.0,0.0,0,2,4,0,0,0.0,0
35600.0,,34800.0,35600.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,2,0,0,0.0,0
142227.0361,4620.0,32352.0,107475.0361,34752.0,0,4182.3,0.029405801559834376,0,0,0,0.0,0.0,0,5,21,1,0,0.0,0
490651.39,1894.0612068965518,10260.0,489551.01,1100.38,0,210654.04,0.42933545954083613,4,52,0,13.0,13.0,0,2,62,2,0,0.0,0
159257.53,7813.219230769231,16704.0,136103.05000000002,23154.48,0,0.0,0.0,0,0,0,0.0,0.0,0,3,17,3,0,0.0,0
46768.4,9150.0,11118.4,46768.4,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,3,5,2,0,0.0,1
22271.2,3775.0,7171.2,22271.2,0.0,0,670.74,0.03011692230324365,0,0,0,0.0,0.0,1,3,4,0,0,0.0,0
263159.1348,10788.045,16800.0,229426.2809,33732.853899999995,0,57178.39,0.217276858139298,0,0,0,0.0,0.0,0,4,37,3,0,0.0,0
2000.0,2000.0,2000.0,2000.0,0.0,0,2180.85,1.090425,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
43972.52,10180.539999999999,23611.44,20361.079999999998,23611.44,0,0.0,0.0,0,0,0,0.0,0.0,0,1,3,0,0,0.0,2
95712.18400000001,,72010.35,12639.834000000003,83072.35,0,733.27,0.0076611980769344884,0,0,0,0.0,0.0,0,4,11,0,0,0.0,0
177416.76,4816.051851851852,10000.0,177416.76000000007,0.0,0,51739.43,0.29162650698840403,4,16,0,4.0,4.0,0,3,29,2,0,0.0,0
57692.68,14423.17,18846.34,57692.68,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,2,0,0,0.0,1
4000.0,,3000.0,4000.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,2,0,0,0.0,0
604923.2192,12287.156363636364,29600.0,593932.8591999998,10990.36,0,4563.35,0.007543684644862777,1,4,0,4.0,4.0,1,9,35,4,0,0.0,2
242659.28999999998,7996.073999999999,31445.85,216019.29,26640.0,0,0.0,0.0,1,0,0,0.0,0.0,1,7,10,0,0,0.0,0
16455698.269999998,68443.26627906977,10883005.94,2971071.4300000006,13484626.839999998,0,0.0,0.0,0,0,0,0.0,0.0,0,7,9,1,0,0.0,1
17500.0,3500.0,3500.0,17500.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,5,1,0,0.0,0
396021.9539,11200.0,13700.0,396021.95389999996,0.0,0,15977.87,0.04034591982250204,0,0,0,0.0,0.0,0,2,67,0,0,0.0,0
3250.0,121.76470588235294,500.0,3250.0,0.0,0,3125.97,0.961836923076923,0,0,0,0.0,0.0,0,22,33,2,2,1.0,0
87382.5707,254.76187142857142,41269.95,16202.120700000001,71180.44999999998,0,10357.07,0.11852558144069342,1,0,0,0.0,0.0,0,9,23,0,0,0.0,0
790937.14,9573.375609756098,86481.09,538145.84,252791.3,0,0.0,0.0,0,0,0,0.0,0.0,0,10,56,6,0,0.0,3
426677.6,6480.0,286650.0,136264.2,290413.4,0,0.0,0.0,0,0,0,0.0,0.0,0,8,11,0,0,0.0,0
389152.96499999997,1987.9763157894736,19011.05,366861.915,22291.05,0,178643.07,0.45905617088128836,2,37,37,18.5,37.0,0,3,70,1,0,0.0,0
797126.708,6298.785,360382.18,121256.26800000001,675870.44,0,0.0,0.0,0,0,0,0.0,0.0,0,14,24,2,0,0.0,1
3592533.16,7731.4123672131145,53700.0,3556730.44,35802.72,0,746376.4096,0.2077576952970978,2,92,92,46.0,92.0,0,7,226,0,0,0.0,2
23408.105,,12900.0,16793.625,6614.48,0,0.0,0.0,0,0,0,0.0,0.0,0,6,11,0,0,0.0,0
355227.41,46294.185,91388.37,216810.84,138416.57,0,0.0,0.0,0,0,0,0.0,0.0,0,4,7,0,0,0.0,0
17625.8,,13445.0,0.0,17625.8,0,0.0,0.0,0,0,0,0.0,0.0,0,2,2,0,0,0.0,0
209975.74,82200.0,82200.0,200784.56,9191.18,0,0.0,0.0,0,0,0,0.0,0.0,0,7,15,0,0,0.0,0
5220.5438,,1000.0,5220.543800000001,0.0,0,2836.56,0.543345695136204,0,0,0,0.0,0.0,0,3,13,0,0,0.0,0
23300.0,869.2307692307693,2500.0,23300.0,0.0,0,23874.84,1.024671244635193,1,7,0,7.0,7.0,0,4,10,0,0,0.0,0
595031.804,6988.140331428571,15370.4,595031.8040000001,0.0,0,593691.34,0.9977472397424995,4,28,0,7.0,7.0,0,2,86,0,0,0.0,0
1450.0,,1450.0,1450.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
5400.0,,5400.0,5400.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
1972.9176,,1000.0,1972.9176,0.0,0,80.17,0.040635250047949295,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
457531.25,12632.019,91803.53,350513.72000000003,107017.53,0,15469.85,0.03381157024793389,1,5,0,5.0,5.0,0,3,23,1,0,0.0,0
188207.695,4130.4375,45500.0,154504.265,33703.43000000001,0,0.0,0.0,0,0,0,0.0,0.0,0,8,33,3,0,0.0,0
346410.25,11343.911250000001,92505.6,175800.31,170609.94,0,0.0,0.0,0,0,0,0.0,0.0,0,3,17,2,0,0.0,3
608077.54,50576.666666666664,80400.0,607320.0,757.54,0,2884.25,0.004743227319331676,0,0,0,0.0,0.0,0,4,14,0,0,0.0,1
101829.9745,300.0,59896.79,14351.1645,87478.81,0,0.0,0.0,0,0,0,0.0,0.0,0,9,17,0,0,0.0,0
1355226.56,26801.018536585365,77000.0,1355226.56,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,14,44,5,0,0.0,4
164472.5249,1491.0,44858.32,97044.2049,67428.32,0,3176.85,0.01931538414657122,0,0,0,0.0,0.0,0,7,11,1,0,0.0,1
266167.2194,538.5792592592593,9720.0,263488.95940000005,2678.26,0,49022.84,0.18418060687754248,4,29,0,7.25,7.25,0,2,56,2,10,5.0,0
295220.8142,3693.352608695652,11820.0,295220.8142,0.0,0,37857.89,0.1282358430674635,3,25,0,8.333333333333334,8.333333333333334,0,2,33,2,0,0.0,1
25371.5,,23065.0,2306.5,23065.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
242119.3068,8600.33,10000.0,242119.30680000002,0.0,0,13982.460000000001,0.05775028924706967,0,0,0,0.0,0.0,0,1,30,1,0,0.0,0
35617.176,,10800.0,19142.275999999998,16474.9,0,0.0,0.0,0,0,0,0.0,0.0,0,3,9,0,0,0.0,0
45303.63,28900.0,28900.0,45303.63,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,3,1,0,0,0.0,0
4973.598,,2300.0,3738.598,1235.0,0,1258.07,0.2529496754663324,0,0,0,0.0,0.0,0,1,3,0,0,0.0,0
1024423.45,4263.16772413793,10742.43,1024423.4500000001,0.0,0,345470.08,0.3372336703147512,5,54,54,10.8,21.6,0,5,79,0,0,0.0,0
334521.2427,15350.0,98255.47,194380.7427,140140.5,0,2713.25,0.008110845153212747,0,0,0,0.0,0.0,0,6,20,0,0,0.0,0
170080.0,21900.0,73000.0,85880.0,84200.0,0,0.0,0.0,0,0,0,0.0,0.0,0,4,7,1,0,0.0,0
684.0,,684.0,0.0,684.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
7731.26,,6540.0,1191.26,6540.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,3,0,0,0.0,0
131528.72,8935.92,13500.0,131250.44,278.28,0,0.0,0.0,0,0,0,0.0,0.0,0,3,17,3,0,0.0,2
138500.0,13982.63875,27400.0,138500.0,0.0,0,1516.8600000000001,0.010952057761732853,1,5,0,5.0,5.0,0,2,5,0,0,0.0,0
901368.5534,15596.39,262472.22,116137.36499999999,785231.1884,0,2572.2,0.002853660681080512,0,0,0,0.0,0.0,0,13,22,0,0,0.0,0
28347.9051,1788.0,2220.0,28347.9051,0.0,0,10497.51,0.37030990342916026,0,0,0,0.0,0.0,0,2,17,1,0,0.0,0
519321.97,36769.53846153846,54776.0,518454.0,867.97,0,0.0,0.0,0,0,0,0.0,0.0,0,4,17,3,0,0.0,3
74529.33,1950.0,31200.0,48400.0,26129.329999999998,0,0.0,0.0,0,0,0,0.0,0.0,0,9,14,1,0,0.0,0
2013207.2075,1387.7197777777776,573024.09,466170.0275000001,1547037.18,0,0.0,0.0,0,0,0,0.0,0.0,0,14,47,4,0,0.0,2
51000.0,8500.0,9000.0,51000.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,3,6,0,0,0.0,0
492382.78,1502.272,357527.44,16028.4,476354.37999999995,0,24903.32,0.05057715462754404,0,0,0,0.0,0.0,0,6,15,0,0,0.0,0
4843612.6178,18450.52310344828,2237487.58,1901895.6964999998,2941716.9212999996,0,78057.1,0.016115471273062718,0,0,0,0.0,0.0,0,23,108,3,0,0.0,3
13745.0,1009.5,3650.0,10095.0,3650.0,0,2051.53,0.1492564568934158,0,0,0,0.0,0.0,0,1,11,0,0,0.0,0
16800.0,1400.0,1400.0,16800.0,0.0,0,28056.600000000002,1.6700357142857145,0,0,0,0.0,0.0,0,1,12,1,0,0.0,0
117.05369999999999,,100.0,117.05369999999999,0.0,0,100.0,0.8543087488904666,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
7673.6328,763.75,1000.0,7673.632799999999,0.0,0,8455.970000000001,1.1019513469552518,0,0,0,0.0,0.0,0,7,16,1,0,0.0,0
82180.442,5916.403454545455,8050.0,82180.44200000001,0.0,0,1888.66,0.022981867145469966,0,0,0,0.0,0.0,0,2,14,1,0,0.0,2
8736669.87,398.42,4872468.85,192552.53000000003,8544117.339999998,0,0.0,0.0,0,0,0,0.0,0.0,0,14,25,0,0,0.0,0
158559.25999999998,,77579.92,66306.33,92252.93,0,0.0,0.0,0,0,0,0.0,0.0,0,6,8,0,0,0.0,0
800.0,,500.0,800.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,2,0,0,0.0,0
182777.3105,,6840.0,182777.3105,0.0,0,4674.15,0.025572922520927452,0,0,0,0.0,0.0,0,2,35,0,0,0.0,0
522971.9241,14899.797999999999,198049.81,209196.62410000002,313775.3,0,341.21,0.0006524442025969172,0,0,0,0.0,0.0,1,12,31,3,0,0.0,0
377552.99,12338.461538461539,145820.9,231732.09,145820.9,0,0.0,0.0,0,0,0,0.0,0.0,0,6,7,1,0,0.0,1
1157475.5387,6348.725898529411,84484.0,907597.3687000002,249878.16999999998,0,29366.3165,0.02537100398076862,6,48,12,8.0,10.0,0,6,85,2,0,0.0,3
480654.92,11816.666666666666,233532.1,155221.63,325433.29000000004,0,0.0,0.0,0,0,0,0.0,0.0,0,22,38,0,0,0.0,0
52739.09,562.6666666666666,16470.0,15039.77,37699.32,0,2801.12,0.05311278598094886,0,0,0,0.0,0.0,0,12,20,1,0,0.0,0
298903.5964,21586.272516666668,39075.84,200005.9564,98897.64,0,2731.0299999999997,0.00913682549454932,0,0,0,0.0,0.0,0,3,18,1,0,0.0,0
129401.21250000001,27500.0,34100.0,98215.6625,31185.55,0,0.0,0.0,0,0,0,0.0,0.0,0,5,13,0,0,0.0,0
9400.0,587.5,1400.0,9400.0,0.0,0,13513.97,1.4376563829787232,0,0,0,0.0,0.0,0,3,16,0,0,0.0,0
1997708.84,13625.233125,371217.97,576370.65,1421338.1900000002,0,0.0,0.0,0,0,0,0.0,0.0,1,5,11,0,0,0.0,0
73020.0,6085.0,6085.0,73020.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,12,1,0,0.0,1
275.0,,55.0,275.0,0.0,0,459.21000000000004,1.6698545454545455,0,0,0,0.0,0.0,0,5,5,0,0,0.0,0
72167.4387,1446.9333333333334,6000.0,72167.4387,0.0,0,16986.76,0.23537983758317862,0,0,0,0.0,0.0,0,3,29,0,0,0.0,0
11382048.518,79560.86714285714,3918845.02,1019663.7080000001,10362384.81,0,0.0,0.0,0,0,0,0.0,0.0,0,12,21,0,0,0.0,0
4200.0,2100.0,2100.0,4200.0,0.0,0,4206.72,1.0016,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
30750.0,,30450.0,30750.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,1,0,0,0.0,0
16736.137199999997,796.93,14938.56,1797.5772,14938.56,0,559.9,0.033454553658893285,0,0,0,0.0,0.0,0,3,5,0,0,0.0,0
107246.29000000001,25400.0,44473.0,37156.3,70089.99,0,0.0,0.0,0,0,0,0.0,0.0,0,3,6,0,0,0.0,0
1420.0,,720.0,700.0,720.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
62050.203199999996,471.42857142857144,17120.0,39163.7832,22886.42,0,3720.18,0.05995435644278438,0,0,0,0.0,0.0,0,7,20,0,0,0.0,0
54025.0157,800.0,15283.6,38741.41569999999,15283.6,0,5184.35,0.09596202671718983,0,0,0,0.0,0.0,0,5,38,0,0,0.0,0
9683.34,711.6659999999999,1000.0,9683.34,0.0,0,7830.37,0.8086435052368294,1,3,0,3.0,3.0,0,3,12,2,6,3.0,1
300125.04,5160.873333333333,17150.0,300125.04,0.0,0,22526.1,0.07505571677724725,1,15,15,15.0,30.0,0,1,18,0,0,0.0,0
8214.4615,,6180.0,2034.4615000000001,6180.0,0,2317.08,0.28207326797989135,0,0,0,0.0,0.0,0,1,6,0,0,0.0,0
3000.0,,3000.0,0.0,3000.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
846885.4400000001,2929.747638888889,17101.9,829720.99,17164.45,0,484385.48,0.5719610435149292,4,63,32,15.75,23.75,0,3,72,1,0,0.0,0
1681730.6807,13578.122222222222,121913.62,1492467.5098,189263.1709,0,70541.83,0.04194597316297864,0,0,0,0.0,0.0,0,8,61,0,0,0.0,0
7803.1323999999995,117.38621212121211,4172.49,7803.1323999999995,0.0,0,9318.76,1.1942332286967219,0,0,0,0.0,0.0,0,7,68,0,0,0.0,0
120228.3,,103226.95,7661.35,112566.95,0,0.0,0.0,0,0,0,0.0,0.0,0,2,5,0,0,0.0,0
4635127.5173,3079.532857142857,4334268.82,218669.54729999998,4416457.970000001,0,24152.92,0.005210842616487339,0,0,0,0.0,0.0,0,14,57,0,0,0.0,3
691975.9553,2561.96987654321,300000.0,254627.21529999998,437348.74,0,55278.32,0.07988474104715759,6,9,0,1.5,1.5,0,21,78,4,5,1.25,3
548937.21,27768.078999999998,270756.42,278180.79,270756.42,0,0.0,0.0,0,0,0,0.0,0.0,0,3,12,1,0,0.0,0
64663.2,137.0688,2100.0,64663.19999999998,0.0,0,79966.11,1.2366556248376201,3,47,0,15.666666666666666,15.666666666666666,0,1,75,0,0,0.0,0
176856.58000000002,25360.0,26678.47,124262.33,52594.25,0,0.0,0.0,0,0,0,0.0,0.0,0,10,16,0,0,0.0,1
1606706.8281,1196.9,327272.92,301841.74809999997,1304865.08,0,821.08,0.0005110328689963697,0,0,0,0.0,0.0,0,22,46,0,0,0.0,0
82098.6,,31900.0,50198.6,31900.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,4,0,0,0.0,0
100.0,100.0,100.0,100.0,0.0,0,215.89,2.1589,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
380733.4298,3522.484,18328.0,380733.42980000004,0.0,0,33253.09,0.08733955938008361,1,12,12,12.0,24.0,0,3,35,1,0,0.0,0
1000.0,,1000.0,1000.0,0.0,0,1460.51,1.46051,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
1475947.95,2851.5957894736844,421447.86,71879.04000000001,1404068.91,0,0.0,0.0,0,0,0,0.0,0.0,0,12,36,0,0,0.0,0
22157.5579,1142.5795833333334,2500.0,22157.5579,0.0,0,15512.56,0.7001024241935976,2,0,0,0.0,0.0,0,4,22,0,0,0.0,0
2700.0,300.0,300.0,2700.0,0.0,0,3176.5499999999997,1.1764999999999999,0,0,0,0.0,0.0,0,1,9,1,0,0.0,0
683657.4,20400.0,363014.1,93038.86,590618.54,0,0.0,0.0,0,0,0,0.0,0.0,0,7,12,1,0,0.0,0
142827.8869,800.0,124183.91,18643.976899999998,124183.91,0,2240.04,0.015683491848957683,0,0,0,0.0,0.0,0,5,9,0,0,0.0,0
263076.3336,,32420.0,246691.82360000003,16384.51,0,6389.09,0.02428606903772054,0,0,0,0.0,0.0,0,5,14,0,0,0.0,0
30628.0929,592.0517600000001,6000.0,24628.09290000001,6000.0,0,36511.0,1.1920755274971757,3,0,0,0.0,0.0,0,2,24,0,0,0.0,0
26509.27,,26149.27,0.0,26509.27,0,0.0,0.0,0,0,0,0.0,0.0,0,2,1,0,0,0.0,0
3445070.9220000003,7619.280000000001,980294.01,356807.9319999999,3088262.99,0,0.0,0.0,0,0,0,0.0,0.0,0,13,23,1,0,0.0,1
102634.382,1790.3214814814814,47462.34,55172.041999999994,47462.34,0,9264.44,0.09026643722568525,1,7,7,7.0,14.0,0,9,29,4,0,0.0,0
407544.409,13002.992222222223,20325.88,371296.999,36247.41,0,7821.66,0.019192166122931648,0,0,0,0.0,0.0,0,4,61,0,0,0.0,0
95287.2345,1168.26,32788.46,12012.0645,83275.17,0,0.0,0.0,0,0,0,0.0,0.0,0,11,24,2,0,0.0,2
3361460.148,33655.0025,1205423.54,271599.63800000004,3089860.51,0,0.0,0.0,0,0,0,0.0,0.0,0,14,33,0,0,0.0,0
1033257.83,19879.492857142854,451192.08,241749.13,791508.7,0,0.0,0.0,0,0,0,0.0,0.0,0,17,39,2,0,0.0,2
3370483.52,177.5,3063430.47,307053.05,3063430.47,0,112.04,3.3241521382665004e-05,0,0,0,0.0,0.0,0,3,4,0,0,0.0,0
630442.66,12006.675,179142.63,404008.75,226433.91,0,0.0,0.0,0,0,0,0.0,0.0,0,8,34,0,0,0.0,5
3020327.727,12625.0,702648.12,213516.62699999998,2806811.1,0,0.0,0.0,0,0,0,0.0,0.0,0,16,34,1,0,0.0,1
22133.2125,,6970.0,18923.2125,3210.0,0,4446.64,0.20090350643857055,0,0,0,0.0,0.0,0,3,6,0,0,0.0,0
539740.9,13012.827000000001,366743.02,160051.31,379689.59,0,0.0,0.0,0,0,0,0.0,0.0,0,7,25,3,0,0.0,0
300.0,,300.0,300.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
3605919.4805,,772685.56,148220.6205,3457698.8600000003,0,0.0,0.0,0,0,0,0.0,0.0,0,16,27,0,0,0.0,0
23372.9254,3306.7375,9417.38,13226.95,10145.9754,0,3220.01,0.1377666656994507,0,0,0,0.0,0.0,0,2,7,0,0,0.0,1
1979.487,100.0,638.0,400.0,1579.487,0,4817.139999999999,2.433529495268218,0,0,0,0.0,0.0,0,1,8,0,0,0.0,0
7399.56,110.0,7289.56,110.0,7289.56,0,165.21,0.022327003227218915,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
3574771.3838,1557.9331460674157,463541.17,471344.14569999994,3103427.2381,0,250962.83,0.07020388244610631,7,68,53,9.714285714285714,17.285714285714285,0,9,138,3,1,0.3333333333333333,2
141860.68829999998,2458.654285714286,67737.53,141860.68829999998,0.0,0,14939.820000000002,0.10531331956042683,0,0,0,0.0,0.0,0,28,70,13,0,0.0,5
80177.63,1337.7178571428572,20981.02,59196.61,20981.02,0,15648.06,0.19516740517273956,4,23,13,5.75,9.0,0,2,33,1,0,0.0,0
703122.755,7505.605,29410.09,652712.6649999999,50410.09,0,25113.46,0.03571703492941286,0,0,0,0.0,0.0,0,5,82,0,0,0.0,0
105058.8266,,90910.0,14148.8266,90910.0,0,2066.39,0.0196688852034066,0,0,0,0.0,0.0,0,3,2,0,0,0.0,0
13401.5376,869.122,2900.0,13401.5376,0.0,0,13640.49,1.0178302227051916,0,0,0,0.0,0.0,0,4,11,0,0,0.0,0
4500.0,1500.0,1500.0,4500.0,0.0,0,3003.0,0.6673333333333333,0,0,0,0.0,0.0,0,1,3,0,0,0.0,0
1000.0,,1000.0,1000.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
399538.042,2718.0,18200.0,390166.112,9371.93,0,21428.9,0.05363419186000817,0,0,0,0.0,0.0,0,3,115,0,0,0.0,0
226814.4186,,120528.89,85425.4586,141388.96,0,6465.28,0.028504713412430296,0,0,0,0.0,0.0,0,6,39,0,0,0.0,0
3110.0,1036.6666666666667,3000.0,3110.0,0.0,0,115.72,0.037209003215434085,0,0,0,0.0,0.0,0,2,2,0,0,0.0,0
27277.9192,361.35983125,4000.0,23277.9192,4000.0,0,21889.51,0.802462601326277,4,17,0,4.25,4.25,0,6,19,0,0,0.0,0
789571.7649,46115.37777777778,94706.28,452656.97490000003,336914.79,0,1750.0,0.0022163913120951573,1,0,0,0.0,0.0,0,14,40,1,0,0.0,0
56999.85,850.0,25350.0,45014.35,11985.5,0,1015.08,0.017808467917020836,0,0,0,0.0,0.0,0,10,17,2,0,0.0,1
153194.3288,4521.603636363637,22504.44,119838.92879999998,33355.399999999994,0,2983.62,0.01947604734046787,0,0,0,0.0,0.0,0,6,34,2,0,0.0,1
76640.0,38320.0,38320.0,76640.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
16696.7661,,6240.0,3649.5168,13047.2493,0,2410.69,0.14438065344881365,0,0,0,0.0,0.0,0,3,14,0,0,0.0,0
115012.3528,1760.1614166666668,4500.0,113229.5528,1782.8,0,3750.0,0.032605193344066606,0,0,0,0.0,0.0,0,2,42,0,0,0.0,1
20583.0,,17460.0,17460.0,3123.0,0,0.0,0.0,0,0,0,0.0,0.0,0,3,3,0,0,0.0,0
197506.1642,26516.47857142857,51884.0,185615.35,11890.8142,0,1456.3999999999999,0.007373947065901247,0,0,0,0.0,0.0,0,6,10,0,0,0.0,0
317382.09,5663.313333333333,81475.94,76107.35,241274.74,0,0.0,0.0,0,0,0,0.0,0.0,0,2,18,0,0,0.0,0
254621.83,1848.535081967213,73223.02,179831.76000000004,74790.07,0,0.0,0.0,0,0,0,0.0,0.0,0,18,87,12,12,1.0,8
200.0,,200.0,200.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
94620.4,,69670.0,17303.4,77317.0,0,0.0,0.0,0,0,0,0.0,0.0,0,8,15,0,0,0.0,0
37419.7,210.0,15600.0,24810.35,12609.35,0,0.0,0.0,0,0,0,0.0,0.0,0,8,22,0,0,0.0,0
552785.3592,2665.3593243243245,81967.68,384345.8549,168439.5043,0,152188.28,0.27531170546964084,8,28,28,3.5,7.0,0,17,105,3,0,0.0,2
1220.5425,244.0,1000.0,1220.5425,0.0,0,357.4,0.292820610507213,0,0,0,0.0,0.0,0,2,6,0,0,0.0,0
474800.0,89440.0,89440.0,474800.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,6,1,0,0.0,0
22224.249,1117.2233333333334,3300.0,22224.249000000003,0.0,0,16528.23,0.7437025206116076,0,0,0,0.0,0.0,1,27,35,1,0,0.0,0
13630.119999999999,,4000.0,7876.71,5753.41,0,0.0,0.0,0,0,0,0.0,0.0,0,2,6,0,0,0.0,0
6396.2,194.005,1760.18,3536.02,2860.1800000000003,0,0.0,0.0,0,0,0,0.0,0.0,0,5,11,1,0,0.0,0
84263.61,7585.0,14700.0,68355.0,15908.61,0,0.0,0.0,0,0,0,0.0,0.0,0,5,13,2,0,0.0,0
75457.0618,4383.354285714286,30278.26,44538.201799999995,30918.859999999997,0,2877.73,0.038137318514037344,0,0,0,0.0,0.0,0,4,30,0,0,0.0,0
130357.7,694.0512,51131.42,79226.28,51131.42,0,70897.73000000001,0.5438706727719193,1,0,0,0.0,0.0,0,2,0,0,0,0.0,0
3505164.844,49172.279411764706,1446158.94,1088370.844,2416794.0,0,0.0,0.0,0,0,0,0.0,0.0,1,6,25,4,0,0.0,3
1043845.1190000001,4685.7844444444445,346912.96,229503.8,814341.3190000001,0,3057.68,0.0029292468244036494,0,0,0,0.0,0.0,0,17,52,8,0,0.0,2
117086.075,20150.0,39600.0,56858.325,60227.75,0,0.0,0.0,0,0,0,0.0,0.0,0,3,8,1,0,0.0,0
395471.1761,2504.8689999999997,54610.34,244437.8861,151033.29,0,6207.08,0.01569540430534553,0,0,0,0.0,0.0,0,15,43,2,0,0.0,1
794237.0034,,28860.0,765377.0034,28860.0,0,30192.83,0.03801488708124827,0,0,0,0.0,0.0,0,2,141,0,0,0.0,0
1200.0,,1200.0,1200.0,0.0,0,1947.66,1.62305,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
342076.5992,8867.272,19468.18,339094.3992,2982.2,0,24831.35,0.07259002825119293,0,0,0,0.0,0.0,0,4,31,1,0,0.0,0
794670.25,1046.577606837607,20024.71,794670.2500000001,0.0,0,192224.63999999998,0.24189233207106972,8,58,20,7.25,9.75,0,3,121,1,8,8.0,0
299031.4763,550.0,79614.19,40461.1663,258570.31,0,1612.35,0.0053919073000276,0,0,0,0.0,0.0,0,17,34,3,0,0.0,0
11500.0,,5700.0,800.0,10700.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,4,0,0,0.0,0
5076247.82,26762.837204301075,1184767.22,2866865.5800000005,2209382.2399999998,0,0.0,0.0,0,0,0,0.0,0.0,0,12,122,3,0,0.0,4
351565.31,7514.110000000001,106208.92,111142.22,240423.09000000003,0,0.0,0.0,0,0,0,0.0,0.0,0,11,29,2,0,0.0,2
7820.0,,7820.0,7820.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
936909.866,27653.894545454546,186388.58,450929.25600000005,485980.61000000004,0,0.0,0.0,0,0,0,0.0,0.0,0,7,30,2,0,0.0,4
5296.58,344.035,3920.44,1376.14,3920.44,0,0.0,0.0,0,0,0,0.0,0.0,0,1,5,0,0,0.0,0
222167.8313,1464.5899800000002,13700.0,222167.83130000002,0.0,0,71930.78,0.32376775512054073,8,60,35,7.5,11.875,0,7,97,1,0,0.0,1
4000.0,4000.0,4000.0,4000.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0
350498.94,2044.1457142857143,74664.77,123256.62999999999,227242.31,0,0.0,0.0,0,0,0,0.0,0.0,0,11,30,1,0,0.0,1
2935.0,154.47368421052633,1000.0,2935.0,0.0,0,2120.13,0.7223611584327088,0,0,0,0.0,0.0,0,12,11,0,0,0.0,0
775503.9077,4277.139999999999,206893.17,382147.9677,393355.94,0,15903.24,0.020506975970199872,3,16,0,5.333333333333333,5.333333333333333,1,16,53,2,8,4.0,1
161848.0561,643.4709791666667,5000.0,161446.0761,401.98,0,100615.55799999999,0.6216667683536052,3,21,21,7.0,14.0,0,2,59,1,3,3.0,0
262793.71,950.8823529411765,108285.1,35373.51,227420.2,0,31722.739999999998,0.12071346760925136,3,0,0,0.0,0.0,0,3,25,0,0,0.0,0
