total_debt_value,current_outstanding_balance,percent_paid_amount,num_distinct_debts,total_multa_value,total_ressarcimento_value,has_ever_been_protested,protest_paid_amount,pge_paid_amount,num_installments,num_cancelled_installments,num_reopened_installments,age_oldest_decision,difference_in_years_decisions
3226.75,3226.75,0.0,1,0.0,3226.75,0,0,0.0,0,0,0,8.0,0.0
142800.0,142800.0,0.0,1,142800.0,0.0,1,0,0.0,0,0,0,7.0,0.0
906871.82,145044.69000000006,0.8400604288266451,19,906871.82,0.0,1,55,0.0,129,118,87,8.0,1.0
76456.5,76456.5,0.0,3,66165.2,10291.3,1,0,0.0,0,0,0,6.0,0.0
332684.86,332684.86000000004,0.0,8,241228.44000000003,91456.42,1,0,0.0,0,0,0,15.0,8.0
66705.92,66705.92,0.0,4,31547.52,35158.4,1,0,0.0,0,0,0,13.0,0.0
7433.400000000001,-668.3999999999992,1.089918476067479,1,7433.400000000001,0.0,1,3,0.0,0,0,0,8.0,0.0
16239.3671,13252.7071,0.18391480293588536,5,16239.3671,0.0,0,0,0.0,0,0,0,13.0,1.0
15890.04,15890.04,0.0,4,9000.04,6890.0,0,0,0.0,0,0,0,13.0,0.0
30906.09,30906.090000000004,0.0,6,24627.83,6278.26,0,0,0.0,0,0,0,9.0,0.0
1016839.73,1016839.73,0.0,26,88876.8,927962.93,0,0,0.0,0,0,0,19.0,10.0
184354.485,182490.275,0.010112094642015356,16,163227.865,21126.62,1,0,0.0,0,0,0,12.0,2.0
285831.4166,283000.04660000006,0.009905734064083984,17,224901.95659999998,60929.46,1,0,154099.04999999996,0,0,0,17.0,12.0
122297.949,121137.529,0.009488466564553754,18,31647.639000000003,90650.31,0,0,0.0,0,0,0,21.0,9.0
313197.0,64988.16000000002,0.7925006944510962,6,313197.00000000006,0.0,0,0,0.0,60,32,28,5.0,3.0
1393989.8476,1129693.2075999998,0.1895972488286291,16,1381896.0976,12093.75,0,0,0.0,241,241,163,10.0,8.0
6726028.0934999995,2501038.8035,0.6281551654657834,53,6726028.0934999995,0.0,0,0,0.0,516,502,0,13.0,1.0
40405.83,40405.83,0.0,6,17225.41,23180.42,0,0,0.0,0,0,0,12.0,0.0
10680.0,10680.0,0.0,3,8520.0,2160.0,0,0,0.0,0,0,0,15.0,1.0
60320.0,-5486.780000000006,1.0909612068965517,1,60320.0,0.0,0,0,0.0,26,0,0,9.0,0.0
26590.3965,23943.086499999998,0.0995588764537603,16,14564.3965,12026.0,0,0,0.0,0,0,0,13.0,0.0
1168259.535,1168259.5350000001,0.0,21,621378.615,546880.9199999999,0,0,0.0,0,0,0,13.0,7.0
992515.3583000001,988630.0283,0.003914629599943794,31,383960.3583000001,608555.0,1,0,61081.08,0,0,0,11.0,5.0
18248.0,18248.0,0.0,8,18248.0,0.0,0,0,0.0,0,0,0,17.0,2.0
77069.22,77069.22,0.0,6,61529.66,15539.56,0,0,0.0,0,0,0,12.0,0.0
94133.6897,80018.9897,0.14994312923442116,13,61058.6897,33075.0,0,0,0.0,6,0,0,12.0,2.0
188288.6966,183829.92659999998,0.023680497451592643,9,179738.6966,8550.0,0,0,0.0,0,0,0,13.0,0.0
30100.0,30100.0,0.0,3,30100.0,0.0,1,0,0.0,0,0,0,15.0,7.0
53855.6,53855.6,0.0,5,4474.0,49381.6,0,0,0.0,0,0,0,17.0,0.0
101138.08,101138.08000000002,0.0,11,28456.44,72681.64,1,0,0.0,0,0,0,14.0,6.0
1916510.4479000003,1916510.4479,0.0,19,307612.288,1608898.1598999999,1,0,0.0,0,0,0,15.0,8.0
70245.43,70245.43,0.0,1,0.0,70245.43,0,0,0.0,0,0,0,12.0,0.0
407465.07,407465.07000000007,0.0,5,116827.11,290637.96,0,0,0.0,0,0,0,12.0,0.0
605964.46,440496.1,0.27306611348130877,4,211160.74,394803.72,0,0,0.0,0,0,0,11.0,2.0
3157271.943,3157271.9429999995,0.0,23,1007908.8229999999,2149363.1199999996,0,0,0.0,0,0,0,13.0,2.0
84730.0,84730.0,0.0,5,44730.0,40000.0,1,0,0.0,0,0,0,13.0,9.0
1882.0,1882.0,0.0,4,1822.0,60.0,0,0,0.0,0,0,0,15.0,0.0
529436.2962,467605.64619999996,0.11678581624226766,11,510165.58619999996,19270.71,1,10,0.0,46,0,0,11.0,7.0
202745.741,202745.741,0.0,13,168566.571,34179.17,1,0,0.0,0,0,0,15.0,0.0
167184.0,167183.99999999997,0.0,2,167183.99999999997,0.0,1,0,0.0,0,0,0,8.0,6.0
165540.0,80012.81000000001,0.516655732753413,4,165540.0,0.0,0,0,0.0,0,0,0,8.0,6.0
30626.0,23425.500000000004,0.2351106902631751,3,27800.0,2826.0,1,0,0.0,0,0,0,8.0,1.0
3602729.33,3602729.33,0.0,54,973909.97,2628819.36,1,0,0.0,0,0,0,13.0,11.0
32468.017,31972.447,0.015263328216195032,16,22124.717,10343.3,0,0,0.0,0,0,0,16.0,4.0
1314820.1221,1144165.1900999998,0.12979336802925856,18,1039360.4021000001,275459.72,1,0,0.0,134,112,24,12.0,0.0
19900.0,19900.0,0.0,4,7500.0,12400.0,0,0,0.0,0,0,0,17.0,4.0
4660.0,4660.0,0.0,7,2860.0,1800.0,0,0,0.0,0,0,0,13.0,0.0
52857.15,11388.689999999997,0.7845383264137398,4,52857.15,0.0,1,6,0.0,6,6,0,7.0,0.0
114180.48,114180.48,0.0,1,114180.48,0.0,1,0,0.0,0,0,0,7.0,0.0
22634.36,22634.36,0.0,12,10123.35,12511.01,1,0,0.0,0,0,0,23.0,11.0
6392.0,6392.0,0.0,3,672.0,5720.0,0,0,0.0,0,0,0,17.0,8.0
154359.26,151573.7,0.01804595331695682,4,154359.26,0.0,0,0,0.0,0,0,0,3.0,1.0
6976.0,6976.0,0.0,1,0.0,6976.0,0,0,0.0,0,0,0,8.0,0.0
48947.94,15845.670000000002,0.6762750383366491,7,1800.0,47147.94,0,0,0.0,0,0,0,15.0,7.0
177745.2624,167280.3424,0.058875943351162995,11,104078.2624,73667.0,0,0,0.0,28,18,8,8.0,0.0
149765.2,149765.19999999998,0.0,4,124845.2,24920.0,1,0,0.0,0,0,0,7.0,1.0
9242.16,9242.16,0.0,1,9242.16,0.0,0,0,0.0,0,0,0,5.0,0.0
146433.3334,-29320.556600000007,1.2002314358296238,5,146433.3334,0.0,1,126,0.0,126,126,42,10.0,0.0
3250.0,3250.0,0.0,2,3250.0,0.0,1,0,2030.92,0,0,0,6.0,2.0
129347.27620000001,120275.45619999999,0.07013537715299799,90,99031.39620000002,30315.88,0,0,0.0,0,0,0,14.0,6.0
82380.0,82380.0,0.0,3,82380.0,0.0,1,0,0.0,0,0,0,11.0,0.0
42000.0,-5169.810000000001,1.1230907142857143,3,42000.0,0.0,1,3,0.0,0,0,0,7.0,0.0
600.0,600.0,0.0,1,600.0,0.0,1,0,605.26,0,0,0,13.0,0.0
1000.0,1000.0,0.0,1,1000.0,0.0,0,0,0.0,0,0,0,13.0,0.0
1400.0,-22.779999999999973,1.0162714285714285,1,1400.0,0.0,0,0,0.0,0,0,0,5.0,0.0
55.0,55.0,0.0,1,55.0,0.0,0,0,0.0,0,0,0,9.0,0.0
600.0,600.0,0.0,1,600.0,0.0,1,0,0.0,0,0,0,11.0,0.0
1100.0,0.0,1.0,1,1100.0,0.0,0,0,0.0,0,0,0,2.0,0.0
30403.050000000003,30115.300000000003,0.009464510961893624,3,30403.050000000003,0.0,0,0,0.0,0,0,0,9.0,0.0
53899.93,53899.92999999999,0.0,2,53899.92999999999,0.0,1,0,0.0,0,0,0,9.0,0.0
142870.4874,142720.48739999998,0.001049901926771197,9,136095.48739999998,6775.0,1,0,0.0,0,0,0,15.0,11.0
57708.0,45842.88,0.20560615512580577,6,57708.0,0.0,1,0,0.0,0,0,0,8.0,2.0
550146.9964000001,283598.30940000014,0.48450448469993695,14,550146.9963999998,0.0,0,0,10263.3,42,37,33,13.0,3.0
9070.63,9070.63,0.0,14,3059.87,6010.759999999999,0,0,0.0,0,0,0,16.0,3.0
6389.0,6389.0,0.0,14,6389.0,0.0,1,0,0.0,0,0,0,17.0,3.0
30000.0,30000.0,0.0,1,0.0,30000.0,0,0,0.0,0,0,0,12.0,0.0
8417.029999999999,7820.79,0.07083733811094889,2,300.0,8117.03,0,0,0.0,0,0,0,16.0,0.0
7611.49,7611.49,0.0,3,100.0,7511.49,0,0,0.0,0,0,0,18.0,5.0
6831.28,6831.28,0.0,1,0.0,6831.28,0,0,0.0,0,0,0,7.0,0.0
39601.55,39601.55,0.0,5,209.22,39392.33,0,0,0.0,0,0,0,21.0,8.0
86917.17,86917.17,0.0,1,0.0,86917.17,0,0,0.0,0,0,0,13.0,0.0
10264.36,10048.2,0.021059276954432618,2,100.0,10164.36,0,0,0.0,0,0,0,13.0,0.0
13253.99,13253.99,0.0,7,12975.0,278.99,1,0,0.0,0,0,0,15.0,0.0
11423.47,11423.47,0.0,2,0.0,11423.47,0,0,0.0,0,0,0,11.0,4.0
34722.9786,19815.098599999998,0.4293375914472961,31,30468.6086,4254.37,0,0,0.0,0,0,0,13.0,0.0
106.41,106.41,0.0,1,106.41,0.0,0,0,0.0,0,0,0,27.0,0.0
4291722.43,4291722.430000002,0.0,98,520038.89,3771683.54,1,0,0.0,0,0,0,25.0,17.0
8829.26,8829.26,0.0,1,0.0,8829.26,0,0,0.0,0,0,0,13.0,0.0
300.0,-215.85000000000002,1.7195,1,300.0,0.0,0,0,0.0,0,0,0,15.0,0.0
571.28,571.28,0.0,1,0.0,571.28,0,0,0.0,0,0,0,19.0,0.0
4535.19,4535.19,0.0,1,0.0,4535.19,0,0,0.0,0,0,0,13.0,0.0
3515.0,3515.0,0.0,1,0.0,3515.0,0,0,0.0,0,0,0,21.0,0.0
50.0,50.0,0.0,1,50.0,0.0,0,0,0.0,0,0,0,26.0,0.0
18.72,18.72,0.0,1,0.0,18.72,0,0,0.0,0,0,0,20.0,0.0
3666.1322,3074.3722,0.16141261899939122,5,717.1222,2949.01,0,0,0.0,0,0,0,16.0,0.0
32080.489999999998,32080.489999999998,0.0,4,1000.0,31080.489999999998,0,0,0.0,0,0,0,16.0,5.0
19543.939,19543.939,0.0,4,780.339,18763.6,0,0,0.0,0,0,0,20.0,5.0
20697.489999999998,11132.48,0.4621114873597059,14,5890.0,14807.49,1,5,0.0,0,0,0,19.0,5.0
6579.0,6579.0,0.0,4,3749.0,2830.0,1,0,0.0,0,0,0,16.0,6.0
2228.0,2228.0,0.0,3,400.0,1828.0,0,0,0.0,0,0,0,16.0,5.0
354965.4689,327800.37889999995,0.0765288242943228,44,351805.1489,3160.32,1,3,0.0,0,0,0,24.0,16.0
361523.2805,341570.3605,0.05519124514582955,95,239101.95659999998,122421.32389999999,0,0,0.0,0,0,0,15.0,5.0
51632.17999999999,51632.17999999999,0.0,2,0.0,51632.17999999999,0,0,0.0,0,0,0,16.0,0.0
157459.062,157459.062,0.0,16,17687.842,139771.22,0,0,0.0,0,0,0,18.0,3.0
19745.627,19745.627,0.0,2,1795.057,17950.57,0,0,0.0,0,0,0,16.0,0.0
482282.4054,478942.31539999996,0.006925589576981903,3,79727.67540000001,402554.73,0,0,0.0,0,0,0,13.0,0.0
33285.31,33285.31,0.0,2,0.0,33285.31,0,0,0.0,0,0,0,24.0,16.0
238.64999999999998,-1577.6700000000003,7.610810810810812,2,79.55,159.1,0,0,0.0,0,0,0,13.0,0.0
45378.70999999999,45378.70999999999,0.0,5,300.0,45078.70999999999,0,0,0.0,0,0,0,18.0,9.0
55785.770000000004,55785.770000000004,0.0,4,100.0,55685.770000000004,0,0,0.0,0,0,0,13.0,3.0
495.0,62.66999999999998,0.8733939393939395,4,495.0,0.0,0,0,0.0,0,0,0,17.0,7.0
693650.89,693650.89,0.0,11,18946.6,674704.2899999999,1,0,0.0,0,0,0,24.0,16.0
9310.72,9310.72,0.0,3,300.0,9010.72,0,0,0.0,0,0,0,16.0,0.0
5017067.739,5017067.738999999,0.0,16,855220.0589999999,4161847.6799999997,1,0,0.0,0,0,0,16.0,0.0
2726416.266,2719782.095999999,0.002433293141158219,30,15971.885999999999,2710444.38,0,0,0.0,0,0,0,20.0,9.0
958.16,958.16,0.0,1,0.0,958.16,0,0,0.0,0,0,0,24.0,0.0
16675.67,16675.67,0.0,1,0.0,16675.67,0,0,0.0,0,0,0,25.0,0.0
56639.73,56639.73,0.0,1,0.0,56639.73,0,0,0.0,0,0,0,13.0,0.0
17201.72,15467.980000000001,0.10078875833346897,2,500.0,16701.72,0,0,0.0,0,0,0,25.0,0.0
22206.18,22206.18,0.0,4,9841.04,12365.14,0,0,0.0,0,0,0,17.0,5.0
5800.0,5800.0,0.0,1,0.0,5800.0,0,0,0.0,0,0,0,13.0,0.0
232807.56,232807.55999999997,0.0,4,122521.86000000002,110285.70000000001,0,0,0.0,0,0,0,10.0,2.0
55.0,55.0,0.0,1,55.0,0.0,0,0,0.0,0,0,0,19.0,0.0
20293.43,20293.43,0.0,1,0.0,20293.43,0,0,0.0,0,0,0,8.0,0.0
44549.01,30839.37999999999,0.3077426411944956,3,41697.6,2851.41,1,11,0.0,11,11,0,10.0,3.0
5896.0,5896.0,0.0,1,5896.0,0.0,0,0,0.0,0,0,0,16.0,0.0
19786.39,19786.39,0.0,4,1516.94,18269.45,0,0,0.0,0,0,0,17.0,4.0
2810.0,2810.0,0.0,5,300.0,2510.0,0,0,0.0,0,0,0,17.0,6.0
17095.98,17095.98,0.0,2,500.0,16595.98,0,0,0.0,0,0,0,13.0,0.0
17508.45,17508.45,0.0,4,100.0,17408.45,0,0,0.0,0,0,0,15.0,3.0
1437929.33,1437929.33,0.0,10,29233.9,1408695.4300000002,0,0,0.0,0,0,0,15.0,5.0
2040.0,2040.0,0.0,1,0.0,2040.0,0,0,0.0,0,0,0,10.0,0.0
14355.93,13856.03,0.03482184713912648,8,3136.8,11219.130000000001,1,0,0.0,0,0,0,16.0,2.0
18254.47,18254.47,0.0,3,300.0,17954.47,0,0,0.0,0,0,0,12.0,7.0
2677.37,2677.37,0.0,3,750.0,1927.3700000000001,0,0,0.0,0,0,0,20.0,12.0
19595.63,19595.63,0.0,6,4532.0,15063.630000000001,1,0,0.0,0,0,0,17.0,4.0
620.0,620.0,0.0,1,0.0,620.0,0,0,0.0,0,0,0,16.0,0.0
52149.54,50248.399999999994,0.03645554687538951,7,3100.0,49049.53999999999,1,0,0.0,0,0,0,21.0,15.0
232733.354,232733.35400000002,0.0,9,11106.384,221626.97,0,0,0.0,0,0,0,20.0,8.0
487353.0574,472466.9574000001,0.03054479657810391,181,77774.92739999999,409578.13000000006,1,25,0.0,0,0,0,25.0,17.0
16490.7,16490.7,0.0,1,0.0,16490.7,0,0,0.0,0,0,0,20.0,0.0
4304.0,4304.0,0.0,2,0.0,4304.0,0,0,0.0,0,0,0,15.0,0.0
270528.5554,267149.0554,0.012492211755624526,20,5657.5054,264871.05,1,0,0.0,0,0,0,19.0,7.0
40564.09,15126.539999999997,0.6270952953708565,5,34000.0,6564.09,0,0,0.0,11,8,0,18.0,14.0
7510.33,7510.33,0.0,3,910.03,6600.3,0,0,0.0,0,0,0,15.0,0.0
175.5,175.5,0.0,1,0.0,175.5,0,0,0.0,0,0,0,20.0,0.0
5005.73,5005.73,0.0,2,300.0,4705.73,0,0,0.0,0,0,0,22.0,0.0
2625.92,2625.92,0.0,2,1200.0,1425.92,0,0,0.0,0,0,0,16.0,0.0
91670.35,91670.35,0.0,4,20319.08,71351.27,0,0,0.0,0,0,0,20.0,0.0
12096.011,5259.051,0.5652243537146255,8,4765.2210000000005,7330.79,1,10,1905.36,6,6,0,16.0,3.0
7713.969999999999,7713.97,0.0,4,1000.0,6713.97,0,0,0.0,0,0,0,25.0,7.0
26659.68,26659.68,0.0,1,0.0,26659.68,0,0,0.0,0,0,0,26.0,0.0
2686.75,2686.75,0.0,3,300.0,2386.75,0,0,0.0,0,0,0,22.0,0.0
42116.665,27620.405,0.3441929696950127,8,18260.755,23855.91,0,0,0.0,0,0,0,12.0,7.0
65420.18,65420.18,0.0,12,5545.8,59874.38,0,0,0.0,0,0,0,16.0,0.0
206462.55,206462.55000000002,0.0,15,25451.95,181010.6,1,0,0.0,0,0,0,24.0,17.0
183309.49,183309.49000000002,0.0,5,1064.1,182245.39,0,0,0.0,0,0,0,15.0,5.0
7635.06,7635.06,0.0,2,2900.0,4735.06,0,0,0.0,0,0,0,14.0,2.0
9617.16,9617.16,0.0,1,0.0,9617.16,0,0,0.0,0,0,0,7.0,0.0
1669.9,1669.9,0.0,3,1060.9,609.0,0,0,0.0,0,0,0,15.0,0.0
67518.94559999999,65441.56559999999,0.030767364352917263,13,59012.895599999996,8506.050000000001,0,0,0.0,0,0,0,17.0,0.0
34881.4,34881.4,0.0,8,11928.880000000001,22952.52,1,0,0.0,0,0,0,17.0,2.0
43916.445999999996,43190.34599999999,0.01653366941395941,18,7559.586,36356.86,1,5,0.0,5,5,0,25.0,10.0
2348995.31,2348995.31,0.0,14,326052.32999999996,2022942.98,0,0,0.0,0,0,0,20.0,4.0
72000.0,72000.0,0.0,1,72000.0,0.0,0,0,0.0,0,0,0,1.0,0.0
43853.14,43853.14,0.0,2,0.0,43853.14,0,0,0.0,0,0,0,13.0,0.0
47775.0,47775.0,0.0,3,0.0,47775.0,0,0,0.0,0,0,0,27.0,12.0
962532.6400000001,962532.64,0.0,7,8039.92,954492.72,0,0,0.0,0,0,0,27.0,15.0
2518749.495,2518749.495,0.0,13,239810.11500000002,2278939.38,0,0,0.0,0,0,0,25.0,10.0
14126.99,14126.99,0.0,4,6500.0,7626.99,0,0,0.0,0,0,0,14.0,0.0
2851.41,2851.41,0.0,1,0.0,2851.41,0,0,0.0,0,0,0,10.0,0.0
807.36,807.36,0.0,1,807.36,0.0,0,0,0.0,0,0,0,29.0,0.0
60796.66,60796.66,0.0,1,0.0,60796.66,0,0,0.0,0,0,0,9.0,0.0
152578.404,152578.404,0.0,3,26429.734,126148.67,0,0,0.0,0,0,0,16.0,0.0
16182.26,16182.260000000002,0.0,4,307.72,15874.54,0,0,0.0,0,0,0,19.0,0.0
70019.9,70019.9,0.0,7,18650.0,51369.9,0,0,0.0,0,0,0,20.0,16.0
143414.97,143414.97,0.0,5,18684.56,124730.41,0,0,0.0,0,0,0,22.0,6.0
3392.0,3392.0,0.0,3,1552.0,1840.0,0,0,0.0,0,0,0,13.0,0.0
24226.12,24226.12,0.0,3,957.69,23268.43,0,0,0.0,0,0,0,26.0,6.0
13845.7,13845.7,0.0,2,10000.0,3845.7,0,0,0.0,0,0,0,16.0,11.0
350666.569,338364.7390000001,0.03508127402929019,60,13420.729,337245.84,1,0,0.0,0,0,0,25.0,18.0
3390.0,1708.25,0.4960914454277286,4,2900.0,490.0,0,0,0.0,0,0,0,16.0,1.0
1897714.616,1897714.616,0.0,13,3915.236,1893799.38,0,0,0.0,0,0,0,25.0,14.0
10490.0,8140.280000000001,0.2239961868446139,4,9600.0,890.0,0,0,0.0,0,0,0,15.0,0.0
1891.75,1891.75,0.0,2,246.75,1645.0,0,0,0.0,0,0,0,17.0,0.0
5940.98,5940.98,0.0,1,0.0,5940.98,0,0,0.0,0,0,0,20.0,0.0
500.0,500.0,0.0,1,0.0,500.0,0,0,0.0,0,0,0,15.0,0.0
667.04,667.04,0.0,2,500.0,167.04,0,0,0.0,0,0,0,16.0,0.0
114837.82,114837.81999999999,0.0,10,27518.74,87319.08,0,0,0.0,0,0,0,19.0,6.0
825705.975,825705.9750000001,0.0,12,47641.885,778064.0899999999,0,0,0.0,0,0,0,17.0,5.0
118839.55,118839.55,0.0,6,3902.69,114936.86,0,0,0.0,0,0,0,26.0,17.0
82985.3419,82885.34189999998,0.0012050320901310888,7,5294.7319,77690.60999999999,0,0,0.0,0,0,0,16.0,0.0
15129.39,15129.39,0.0,7,8149.8,6979.59,0,0,0.0,0,0,0,16.0,3.0
5201.25,5201.25,0.0,1,0.0,5201.25,0,0,0.0,0,0,0,11.0,0.0
498398.99,498398.99,0.0,13,33892.16,464506.82999999996,1,0,6817.620000000001,0,0,0,23.0,10.0
62.010000000000005,62.010000000000005,0.0,2,53.2,8.81,0,0,0.0,0,0,0,27.0,0.0
7203.38,7203.38,0.0,2,0.0,7203.38,0,0,0.0,0,0,0,20.0,0.0
286694.686,286181.49600000004,0.001790022714268237,13,74211.696,212482.99,1,1,0.0,0,0,0,17.0,4.0
4000.0,4000.0,0.0,2,4000.0,0.0,1,0,0.0,0,0,0,9.0,0.0
39495.69,39495.69,0.0,8,2143.2,37352.49,0,0,0.0,0,0,0,25.0,15.0
2744.41,2126.5299999999997,0.22514128719834137,3,700.0,2044.41,0,0,0.0,0,0,0,22.0,12.0
306.40999999999997,306.40999999999997,0.0,2,306.40999999999997,0.0,0,0,0.0,0,0,0,16.0,1.0
35915.79,35915.79,0.0,1,0.0,35915.79,0,0,0.0,0,0,0,10.0,0.0
80058.04,22510.620000000003,0.718821245186617,15,64268.58,15789.46,1,0,0.0,98,98,40,18.0,7.0
1200.0,1200.0,0.0,1,0.0,1200.0,0,0,0.0,0,0,0,7.0,0.0
2260.1800000000003,2260.1800000000003,0.0,3,100.0,2160.1800000000003,0,0,0.0,0,0,0,16.0,7.0
279594.8942,278220.83420000004,0.004914467425921972,9,2703.7841999999996,276891.11,0,0,0.0,0,0,0,16.0,7.0
3250.0,-92.94000000000005,1.0285969230769232,6,3250.0,0.0,0,0,0.0,0,0,0,17.0,6.0
1585.0,1585.0,0.0,2,450.0,1135.0,0,0,0.0,0,0,0,12.0,0.0
43553.6512,36383.571200000006,0.16462638154203704,32,43553.6512,0.0,0,0,0.0,0,0,0,22.0,0.0
941.0041,-226.85590000000002,1.2410785457789186,6,741.0041,200.0,0,0,0.0,0,0,0,15.0,1.0
84490.15000000001,81634.25,0.033801573319493454,3,2122.8,82367.35,0,0,0.0,2,0,0,13.0,6.0
46367.55,46367.55,0.0,6,5060.0,41307.55,0,0,0.0,0,0,0,16.0,6.0
1549.6,1549.6,0.0,2,100.0,1449.6,0,0,0.0,0,0,0,23.0,0.0
40028.4,40028.4,0.0,12,20284.4,19744.0,0,0,0.0,0,0,0,15.0,3.0
91281.17,91281.17,0.0,6,20604.5,70676.67,0,0,0.0,0,0,0,19.0,2.0
1000.0,1000.0,0.0,1,1000.0,0.0,0,0,0.0,0,0,0,15.0,0.0
30345.4192,30085.4192,0.008568014773050161,16,8027.6492,22317.77,0,0,0.0,0,0,0,19.0,4.0
3032.0,3032.0,0.0,3,3016.0,16.0,0,0,0.0,0,0,0,13.0,0.0
19553.57,19553.57,0.0,3,2400.0,17153.57,0,0,0.0,0,0,0,23.0,0.0
35973.77,35973.77,0.0,5,2063.8900000000003,33909.88,0,0,0.0,0,0,0,16.0,1.0
2426.0,2426.0,0.0,1,0.0,2426.0,0,0,0.0,0,0,0,13.0,0.0
14428.4502,13261.8302,0.08085553083171745,11,13128.4502,1300.0,0,0,0.0,0,0,0,16.0,1.0
9044.16,9044.16,0.0,2,0.0,9044.16,0,0,0.0,0,0,0,8.0,1.0
1704.11,1704.11,0.0,2,300.0,1404.11,0,0,0.0,0,0,0,10.0,0.0
10823.86,8571.539999999999,0.20808842686435342,6,1621.39,9202.47,0,0,0.0,0,0,0,13.0,4.0
79892.85399999999,79892.85399999999,0.0,4,28593.343999999997,51299.51,0,0,0.0,0,0,0,13.0,0.0
399114.743,399114.743,0.0,8,50559.853,348554.88999999996,0,0,0.0,0,0,0,16.0,4.0
9832.5,9832.5,0.0,1,0.0,9832.5,0,0,0.0,0,0,0,9.0,0.0
26396.079999999998,26396.079999999998,0.0,5,3867.97,22528.11,0,0,0.0,0,0,0,13.0,0.0
885592.83,885592.8299999998,0.0,18,103088.03,782504.8,0,0,0.0,0,0,0,17.0,15.0
12200.0,12200.0,0.0,1,12200.0,0.0,0,0,0.0,0,0,0,8.0,0.0
7068.16,7068.16,0.0,2,642.56,6425.6,0,0,0.0,0,0,0,15.0,0.0
20633.9,20633.9,0.0,5,2782.68,17851.22,0,0,0.0,0,0,0,13.0,0.0
2134.32,2134.32,0.0,5,838.0,1296.3200000000002,0,0,0.0,0,0,0,15.0,0.0
95898.658,87474.24799999999,0.08784700615935627,36,22596.5322,73302.12580000001,0,0,0.0,0,0,0,15.0,0.0
5454.77,5454.77,0.0,4,544.98,4909.79,0,0,0.0,0,0,0,14.0,2.0
7510.73,7510.73,0.0,1,0.0,7510.73,0,0,0.0,0,0,0,18.0,0.0
4805.0,4805.0,0.0,2,2200.0,2605.0,0,0,0.0,0,0,0,16.0,0.0
21182.686999999998,21182.686999999998,0.0,13,5399.137,15783.55,0,0,0.0,0,0,0,17.0,5.0
279780.6,279421.51999999996,0.0012834342338246467,2,356.8,279423.8,0,0,0.0,0,0,0,8.0,0.0
7569.37,7569.37,0.0,1,0.0,7569.37,0,0,0.0,0,0,0,13.0,0.0
2837.52,2837.52,0.0,2,257.96,2579.56,0,0,0.0,0,0,0,15.0,0.0
1319.72,1319.72,0.0,2,1300.0,19.72,0,0,0.0,0,0,0,15.0,0.0
17820.3941,9154.0441,0.4863164053145154,16,15981.244099999998,1839.15,0,0,0.0,4,4,0,20.0,5.0
1638.0,1638.0,0.0,2,378.0,1260.0,0,0,0.0,0,0,0,16.0,0.0
3648.19,3648.19,0.0,3,300.0,3348.19,0,0,0.0,0,0,0,18.0,5.0
8160.0,8160.0,0.0,1,0.0,8160.0,0,0,0.0,0,0,0,8.0,0.0
300536.12,300536.12,0.0,1,0.0,300536.12,0,0,0.0,0,0,0,8.0,0.0
256.84,256.84,0.0,1,0.0,256.84,0,0,0.0,0,0,0,21.0,0.0
200.0,-173.55,1.86775,1,200.0,0.0,0,0,0.0,0,0,0,16.0,0.0
105913.43,105913.43,0.0,10,5451.63,100461.79999999999,0,0,0.0,0,0,0,16.0,3.0
8870.0,8870.0,0.0,2,500.0,8370.0,0,0,0.0,0,0,0,16.0,0.0
305.0,305.0,0.0,1,0.0,305.0,0,0,0.0,0,0,0,17.0,0.0
6175.8569,3498.0269,0.43359651030774365,14,2634.622500000001,3541.2344000000003,0,0,0.0,0,0,0,13.0,0.0
7440.0,7440.0,0.0,4,600.0,6840.0,0,0,0.0,0,0,0,19.0,7.0
8109.36,8109.36,0.0,1,0.0,8109.36,0,0,0.0,0,0,0,13.0,0.0
146748.21,146748.21,0.0,14,41415.509999999995,105332.7,0,0,0.0,0,0,0,17.0,7.0
100310.458,100310.458,0.0,9,13462.108,86848.35,0,0,0.0,0,0,0,18.0,5.0
20023.97,20023.97,0.0,2,1820.36,18203.61,0,0,0.0,0,0,0,15.0,0.0
7146.26,-3133.63,1.4384992989339878,3,3187.6,3958.66,0,0,0.0,0,0,0,13.0,0.0
65275.79,65275.79,0.0,4,300.0,64975.79,0,0,0.0,0,0,0,27.0,11.0
286616.81,286616.81,0.0,3,500.0,286116.81,0,0,0.0,0,0,0,16.0,0.0
12612.1395,12430.179499999998,0.014427369757526074,3,1652.0794999999998,10960.06,0,0,0.0,0,0,0,25.0,0.0
53159.21,53159.21,0.0,2,0.0,53159.21,0,0,0.0,0,0,0,19.0,6.0
101316.90000000001,101316.90000000001,0.0,4,150.0,101166.90000000001,0,0,0.0,0,0,0,20.0,1.0
152486.0,-17796.039999999994,1.1167060582610862,4,151286.0,1200.0,0,0,0.0,56,56,28,8.0,0.0
1091.7,1091.7,0.0,1,0.0,1091.7,0,0,0.0,0,0,0,19.0,0.0
489334.56759999995,489334.5676,0.0,26,20989.1576,468345.41,0,0,0.0,0,0,0,23.0,11.0
15937.3781,15837.3781,0.006274557795676567,7,10439.1181,5498.26,0,0,0.0,0,0,0,15.0,10.0
20126.4259,19549.9459,0.028642939529566452,4,4516.6759,15609.75,0,0,0.0,0,0,0,13.0,0.0
